oem_id,brand,model,released_date,announced_date,hardware_designer,manufacturer,codename,general_extras,device_category,width,height,depth,dimensions,weight_gram,price,price_currency,platform,operating_system,software_extras,cpu_clock,cpu,ram_type,ram_capacity,non_volatile_memory_capacity,display_hole,display_diagonal,horizontal_full_bezel_width,display_area_utilization,pixel_density,display_type,number_of_display_scales,display_refresh_rate,graphical_controller,supported_cellular_bands,sim_card_slot,usb,usb_services,usb_connector,max_charging_power,bluetooth,WLAN,additional_sensors,battery_capacity,market_regions,info_added_date,x_resolution,y_resolution
J618AP,Apple,iPad Pro 5G 11-inch 2022 4th gen A2761 Global TD-LTE 256GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,4",Active stylus,Tablet,178.5,247.6,5.9,7.03x9.75x0.23 inches,468,1379,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,8,256,1-hole,279,18.74,82.7,265,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",7540 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-12-22 13:30,1668,2388
J621AP,Apple,iPad Pro 5G 12.9-inch 2022 6th gen A2437 Global TD-LTE 2TB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,6",Active stylus,Tablet,214.9,280.6,6.35,8.46x11.05x0.25 inches,684,3024,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,16,2000,1-hole,328,18.16,85.6,264,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",10702 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-12-22 13:28,2048,2732
J621AP,Apple,iPad Pro 5G 12.9-inch 2022 6th gen A2437 Global TD-LTE 1TB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,6",Active stylus,Tablet,214.9,280.6,6.35,8.46x11.05x0.25 inches,684,2524,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,16,1000,1-hole,328,18.16,85.6,264,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",10702 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-12-22 13:20,2048,2732
J621AP,Apple,iPad Pro 5G 12.9-inch 2022 6th gen A2437 Global TD-LTE 128GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,6",Active stylus,Tablet,214.9,280.6,6.35,8.46x11.05x0.25 inches,684,1649,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,8,128,1-hole,328,18.16,85.6,264,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",10702 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-12-22 13:18,2048,2732
J621AP,Apple,iPad Pro 5G 12.9-inch 2022 6th gen A2437 Global TD-LTE 256GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,6",Active stylus,Tablet,214.9,280.6,6.35,8.46x11.05x0.25 inches,684,1779,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,8,256,1-hole,328,18.16,85.6,264,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",10702 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-12-22 13:13,2048,2732
J618AP,Apple,iPad Pro 5G 11-inch 2022 4th gen A2761 Global TD-LTE 512GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,4",Active stylus,Tablet,178.5,247.6,5.9,7.03x9.75x0.23 inches,468,1629,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,8,512,1-hole,279,18.74,82.7,265,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",7540 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",16-12-22 23:27,1668,2388
J621AP,Apple,iPad Pro 5G 12.9-inch 2022 6th gen A2437 Global TD-LTE 512GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 14,6",Active stylus,Tablet,214.9,280.6,6.35,8.46x11.05x0.25 inches,684,2029,EUR,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",3490,"Apple M2 APL1109 / APL1W09 (T8112), 2022, 64 bit, octa-core, 192 Kbyte I-Cache, 128 Kbyte D-Cache, 20480 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple M2 GPU",LPDDR5 SDRAM,8,512,1-hole,328,18.16,85.6,264,Color IPS TFT LCDdisplay,1073.7,120,Apple M2MP10,"UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE1500 (B11),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1500 (B21),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR700 (N14),NR800 (N20),NR1900 (N25),NR850 (N26),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2000 (N70),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB4 Gen 3x2,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,20,Bluetooth 5.3,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,IR face sensor,LiDAR",10702 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",16-12-22 22:13,2048,2732
A233JPN,Samsung,SM-A233C Galaxy A23 5G 2022 TD-LTE JP 64GB,01-11-22,01-10-22,Samsung Electronics,Samsung Electronics,Samsung A233,Haptic touch feedback,Smartphone,71,150,9,2.8x5.91x0.35 inches,168,32800,JPY,Android,Google Android 12 (S),"Voice Command,Navigation software,Face Recognition",2200,"MediaTek Dimensity 700 MT6833V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",LPDDR4x SDRAM,4,64,1-hole,147.3,9.27,77.5,296,Color PLS TFT LCDdisplay,16.8,60,ARM Mali-G57MP2,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS850 (B5),LTE2100 (B1),LTE1800 (B3),LTE850 (B5),LTE900 (B8),LTE700 (B12),LTE800 (B18),LTE800 (B19),LTE1500 (B21),LTE850 (B26),LTE700 (B28),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2500 (B41),TD-LTE3500 (B42),NR1800 (N3),NR700 (N28),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB PD,USB PD 2.0",USB C reversible,15,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac","FP sensor,L sensor,P sensor",4000 mAh battery,Asia,16-12-22 20:03,720,1560
A233JPN,Samsung,SM-A233J Galaxy A23 5G 2022 TD-LTE JP 64GB SCG18,27-10-22,01-09-22,Samsung Electronics,Samsung Electronics,Samsung A233,Haptic touch feedback,Smartphone,71,150,9,2.8x5.91x0.35 inches,168,36960,JPY,Android,Google Android 12 (S),"Voice Command,Navigation software,Face Recognition",2200,"MediaTek Dimensity 700 MT6833V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",LPDDR4x SDRAM,4,64,1-hole,147.3,9.27,77.5,296,Color PLS TFT LCDdisplay,16.8,60,ARM Mali-G57MP2,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1800 (B3),LTE850 (B5),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE800 (B18),LTE800 (B19),LTE850 (B26),LTE700 (B28),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2500 (B41),TD-LTE3500 (B42),NR1800 (N3),NR700 (N28),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB PD,USB PD 2.0",USB C reversible,15,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac","FP sensor,L sensor,P sensor",4000 mAh battery,Asia,16-12-22 19:57,720,1560
A233JPN,Samsung,SM-A233D Galaxy A23 5G 2022 TD-LTE JP 64GB SC-56C,27-10-22,01-09-22,Samsung Electronics,Samsung Electronics,Samsung A233,Haptic touch feedback,Smartphone,71,150,9,2.8x5.91x0.35 inches,168,33440,JPY,Android,Google Android 12 (S),"Voice Command,Navigation software,Face Recognition",2200,"MediaTek Dimensity 700 MT6833V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",LPDDR4x SDRAM,4,64,1-hole,147.3,9.27,77.5,296,Color PLS TFT LCDdisplay,16.8,60,ARM Mali-G57MP2,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS850 (B5),LTE2100 (B1),LTE1800 (B3),LTE850 (B5),LTE900 (B8),LTE700 (B12),LTE800 (B18),LTE800 (B19),LTE1500 (B21),LTE850 (B26),LTE700 (B28),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2500 (B41),TD-LTE3500 (B42),NR1800 (N3),NR700 (N28),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB PD,USB PD 2.0",USB C reversible,15,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac","FP sensor,L sensor,P sensor",4000 mAh battery,Asia,16-12-22 19:30,720,1560
J271AP,Apple,iPad 10.9-inch 2022 10th gen A2696 WiFi 64GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 13,18",Active stylus,Tablet,179.5,248.6,7,7.07x9.79x0.28 inches,477,449,USD,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4x SDRAM,4,64,1-hole,276.9,21.49,80.5,264,Color IPS TFT LCDdisplay,16.8,60,Apple A14MP4,No,No,USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0",USB C reversible,20,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,FP sensor,L sensor",7608 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",08-12-22 18:59,1640,2360
J271AP,Apple,iPad 10.9-inch 2022 10th gen A2696 WiFi 256GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 13,18",Active stylus,Tablet,179.5,248.6,7,7.07x9.79x0.28 inches,477,599,USD,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4x SDRAM,4,256,1-hole,276.9,21.49,80.5,264,Color IPS TFT LCDdisplay,16.8,60,Apple A14MP4,No,No,USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0",USB C reversible,20,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,FP sensor,L sensor",7608 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",08-12-22 18:56,1640,2360
J272AP,Apple,iPad 5G 10.9-inch 2022 10th gen A2777 TD-LTE CN 256GB,26-10-22,18-10-22,Apple,Foxconn,"Apple iPad 13,19",Active stylus,Tablet,179.5,248.6,7,7.07x9.79x0.28 inches,481,5999,CNY,iOS / iPadOS,Apple iPadOS 16.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4x SDRAM,4,256,1-hole,276.9,21.49,80.5,264,Color IPS TFT LCDdisplay,16.8,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),NR700 (N29),NR2300 (N30),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),TD-NR3600 (N48),NR1700/2100 (N66),NR600 (N71),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",Nano-SIM (4FF),USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0",USB C reversible,20,Bluetooth 5.2,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,FP sensor,L sensor",7608 mAh battery,Asia,08-12-22 18:19,1640,2360
